Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8080,5,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,2400000.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,200000.0,200000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,237,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
53721,73,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,164383.5616,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,13698.63014,13698.63014,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
4858,84,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,142857.1429,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11904.7619,11904.7619,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
4084,87,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,137931.0345,22988.50575,87.0,0.0,87,87,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,11494.25287,11494.25287,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,64018,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5326.626886,109.3442469,10669.66667,25111.78034,61925,41,64018,21339.33333,36194.88304,63131,41,62529,31264.5,43360.49493,61925,604,0,0,0,0,92,72,62.48242682,46.86182011,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,1001817,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.96735332,5.989117773,200363.4,273588.1271,500470,457,1001264,500632.0,417.1930009,500927,500337,1001138,500569.0,642.0529573,501023,500115,0,0,0,0,92,60,2.994558887,2.994558887,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,75552,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4513.447692,92.65141889,12592.0,29920.01581,73663,44,75552,25184.0,43130.31328,74986,72,74260,37130.0,51665.46407,73663,597,0,0,0,0,92,72,52.94366794,39.70775095,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
51607,19,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,631578.9474,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,52631.57895,52631.57895,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,124376,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,2741.686499,56.28095452,20729.33333,49726.30401,122230,21,124376,41458.66667,71280.80735,123766,21,122836,61418.0,86001.15516,122230,606,0,0,0,0,92,72,32.16054544,24.12040908,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,1020696,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.63502551,5.878341837,204139.2,278905.0971,513548,410,1020208,510104.0,5450.379069,513958,506250,1020286,510143.0,5521.089748,514047,506239,0,0,0,0,92,60,2.939170919,2.939170919,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,60272,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,5707.459517,116.1401646,10045.33333,23718.87007,58458,15,60272,20090.66667,34292.3022,59687,48,59200,29600.0,40811.37498,58458,742,0,0,0,0,92,72,66.36580834,49.77435625,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,90169,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,3815.05839,77.63200213,15028.16667,35870.52371,88246,16,90169,30056.33333,51339.87504,89337,49,88809,44404.5,62001.24389,88246,563,0,0,0,0,92,72,44.36114407,33.27085806,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,96088,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,3538.423112,72.8498876,16014.66667,38234.26848,94058,53,96088,32029.33333,54821.81776,95331,53,94722,47361.0,66039.53072,94058,664,0,0,0,0,92,72,41.6285072,31.2213804,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,995753,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.07677205,6.025590684,199150.6,271880.0532,499463,454,995299,497649.5,3324.108978,500000,495299,994939,497469.5,3461.287694,499917,495022,0,0,0,0,92,60,3.012795342,3.012795342,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,bot
52859,8,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1500000.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,125000.0,125000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,245,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,224069,5,4,213,145,195,0,42.6,85.23379611,129,0,36.25,61.96975069,1597.72213,40.1661988,28008.625,78372.19261,221969,25,224069,56017.25,111186.2275,222796,25,222794,74264.66667,127915.8732,221969,205,0,0,0,0,112,92,22.31455489,17.85164391,0,195,35.8,68.38908295,4677.066667,0,0,0,1,0,0,0,0,0,39.77777778,42.6,36.25,112,0,0,0,0,0,0,5,213,4,145,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
52714,11,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1090909.091,181818.1818,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,90909.09091,90909.09091,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,1029524,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48380805,5.827936017,205904.8,281031.3024,515049,542,1028982,514491.0,1578.262336,515607,513375,1028615,514307.5,1815.143107,515591,513024,0,0,0,0,92,60,2.913968009,2.913968009,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,1003247,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.94174316,5.980581053,200649.4,273927.0398,501375,493,1002754,501377.0,876.8124087,501997,500757,1002557,501278.5,833.678895,501868,500689,0,0,0,0,92,60,2.990290527,2.990290527,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,59941,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,5688.927445,116.7815018,9990.166667,23590.90729,58142,39,59941,19980.33333,34093.50961,59347,39,58759,29379.5,40676.31759,58142,617,0,0,0,0,92,72,66.73228675,50.04921506,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
2872,4,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,250000.0,250000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,997608,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.04315924,6.014386412,199521.6,272224.5505,498113,650,996901,498450.5,441.9417382,498763,498138,996814,498407.0,584.0702013,498820,497994,0,0,0,0,92,60,3.007193206,3.007193206,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,1024999,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.56099274,5.853664247,204999.8,280192.1174,514383,370,1024621,512310.5,3454.216626,514753,509868,1024606,512303.0,3476.136936,514761,509845,0,0,0,0,92,60,2.926832124,2.926832124,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,1014068,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.75028894,5.916762978,202813.6,276941.3017,514825,506,1013521,506760.5,12522.15399,515615,497906,1013562,506781.0,12149.50871,515372,498190,0,0,0,0,92,60,2.958381489,2.958381489,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,bot
52323,31,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,387096.7742,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32258.06452,32258.06452,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,71705,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4797.433931,97.62220208,11950.83333,28438.8471,69999,9,71705,23901.66667,40899.04843,71127,48,70572,35286.0,49091.59539,69999,573,0,0,0,0,92,72,55.78411547,41.8380866,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,192824,5,4,213,145,195,0,42.6,85.23379611,129,0,36.25,61.96975069,1856.615359,46.6746878,24103.0,67158.88103,190310,4,192824,48206.0,95264.34248,191101,24,191113,63704.33333,109644.4441,190310,4,0,0,0,0,112,92,25.93038211,20.74430569,0,195,35.8,68.38908295,4677.066667,0,0,0,1,0,0,0,0,0,39.77777778,42.6,36.25,112,0,0,0,0,0,0,5,213,4,145,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,8,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1500000.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,125000.0,125000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,256,1037,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
51594,19,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,631578.9474,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,52631.57895,52631.57895,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,1010617,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.81090166,5.936967219,202123.4,275997.6825,505310,526,1010048,505024.0,1148.341413,505836,504212,1010091,505045.5,1216.93077,505906,504185,0,0,0,0,92,60,2.96848361,2.96848361,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,bot
51786,50,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,240000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20000.0,20000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,1003414,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.93875708,5.979585694,200682.8,273855.1147,500863,600,1002766,501383.0,415.7787873,501677,501089,1002600,501300.0,230.5168107,501463,501137,0,0,0,0,92,60,2.989792847,2.989792847,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,82489,4,3,208,134,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,4146.007346,84.85979949,13748.16667,32615.83132,80321,31,82489,27496.33333,47072.54022,81850,31,80960,40480.0,56343.68254,80321,639,0,0,0,0,92,72,48.49131399,36.3684855,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52.0,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
51622,42,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.2857,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23809.52381,23809.52381,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
52234,39,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,307692.3077,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,25641.02564,25641.02564,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,1014177,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.7483812,5.916127067,202835.4,276871.6272,512874,543,1013634,506817.0,9636.451214,513631,500003,1013420,506710.0,9709.990319,513576,499844,0,0,0,0,92,60,2.958063533,2.958063533,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,67688,4,3,210,134,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,5082.141591,103.4156719,11281.33333,26788.54202,65961,43,67688,22562.66667,38510.9023,67030,43,66525,33262.5,46242.66217,65961,564,0,0,0,0,92,72,59.09466966,44.32100225,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,1002324,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.95826499,5.986088331,200464.8,273628.6958,500255,552,1001772,500886.0,212.1320344,501036,500736,1001753,500876.5,98.28784258,500946,500807,0,0,0,0,92,60,2.993044165,2.993044165,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,bot
52347,29,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,413793.1034,68965.51724,29.0,0.0,29,29,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,34482.75862,34482.75862,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,303605,5,4,212,145,194,0,42.4,84.78679142,129,0,36.25,61.96975069,1175.869963,29.64378057,37950.625,106568.6104,301694,20,303605,75901.25,151147.314,302622,68,302646,100882.0,173908.3034,301694,417,0,0,0,0,112,92,16.46876698,13.17501359,0,194,35.7,68.13067509,4641.788889,0,0,0,1,0,0,0,0,0,39.66666667,42.4,36.25,112,0,0,0,0,0,0,5,212,4,145,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
52789,49,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20408.16327,20408.16327,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
51781,43,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,279069.7674,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,23255.81395,23255.81395,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1278,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
3400,30,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,400000.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,33333.33333,33333.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
2848,21,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,571428.5714,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,47619.04762,47619.04762,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,1029718,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48051408,5.826838027,205943.6,281039.476,515190,453,1028971,514485.5,1636.952198,515643,513328,1028810,514405.0,2166.575178,515937,512873,0,0,0,0,92,60,2.913419014,2.913419014,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,72575,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4698.587668,96.45194626,12095.83333,28557.99072,70386,43,72575,24191.66667,41106.56757,71655,43,71080,35540.0,49279.68579,70386,694,0,0,0,0,92,72,55.11539786,41.3365484,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
4179,93,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,129032.2581,21505.37634,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10752.68817,10752.68817,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,58223,4,3,208,134,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,5873.967332,120.2274015,9703.833333,22785.65439,56211,36,58223,19407.66667,32994.83951,57505,36,56824,28412.0,39313.72282,56211,613,0,0,0,0,92,72,68.70137231,51.52602923,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52.0,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,225697,5,4,213,140,195,0,42.6,85.23379611,128,0,35.0,62.0644826,1564.043829,39.87647155,28212.125,78847.64585,223349,21,225697,56424.25,111939.7435,224333,21,224360,74786.66667,128658.8013,223349,396,0,0,0,0,112,92,22.15359531,17.72287625,0,195,35.3,68.41710312,4680.9,0,0,0,1,0,0,0,0,0,39.22222222,42.6,35.0,112,0,0,0,0,0,0,5,213,4,140,8192,237,4,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
53521,46,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,260869.5652,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21739.13043,21739.13043,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,1278,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,1001512,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.97282509,5.990941696,200302.4,273393.0652,503235,561,1000686,500343.0,4883.279431,503796,496890,1000951,500475.5,4708.624056,503805,497146,0,0,0,0,92,60,2.995470848,2.995470848,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,bot
51665,49,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,244897.9592,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20408.16327,20408.16327,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,1002111,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.96208204,5.987360682,200422.2,273517.9085,500255,556,1001555,500777.5,369.8168466,501039,500516,1001432,500716.0,134.3502884,500811,500621,0,0,0,0,92,60,2.993680341,2.993680341,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,1045052,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.2240233,5.741341101,209010.4,285363.1728,528070,467,1044585,522292.5,9379.771452,528925,515660,1044197,522098.5,9280.776503,528661,515536,0,0,0,0,92,60,2.87067055,2.87067055,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,bot
8080,77144,4,3,207,134,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4420.304884,90.73939645,12857.33333,30495.65057,75103,22,77144,25714.66667,43961.71136,76476,22,75714,37857.0,52673.79834,75103,611,0,0,0,0,92,72,51.85108369,38.88831277,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
2923,19,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,631578.9474,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,52631.57895,52631.57895,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,16393,0,20,0.0,0.0,0,0,0.0,0.0,0,0,bot
