dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
0.589044,tcp,-,FIN,12,8,1058,754,32.255656,254,252,13173.88867,8963.676758,3,2,51.412092,72.756289,2675.739365,103.618016,255,3782368006,2885619845,255,0.142627,0.07974,0.062887,88,94,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
0.575568,tcp,-,FIN,22,10,17786,804,53.859837,254,252,235982.5313,10063.10254,8,2,26.525049,54.471555,1946.506048,88.369289,255,3932728887,907050554,255,0.150806,0.085316,0.06549,808,80,0,0,4,1,11,2,1,4,0,0,0,2,4,0,Fuzzers,1
1.085276,tcp,http,FIN,10,10,796,1314,17.507067,62,252,5285.291504,8720.362305,2,2,120.586222,109.696219,8993.338565,171.875,255,2263085570,2826008702,255,0.140384,0.080664,0.05972,80,131,1,229,3,1,3,2,2,5,0,0,4,3,3,0,Fuzzers,1
0.783653,tcp,-,FIN,12,8,1066,720,24.245424,254,252,9984.010742,6431.417969,3,2,68.502908,92.523141,3628.364488,130.440508,255,3695247516,3625563512,255,0.248086,0.135983,0.112103,89,90,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
1.044215,tcp,-,FIN,12,8,1066,714,18.195487,254,252,7492.709961,4788.286133,3,2,97.233199,131.630422,4669.471702,180.443187,255,3867449960,38767488,255,0.218485,0.122799,0.095686,89,89,0,0,4,1,10,1,1,3,0,0,0,2,3,0,Fuzzers,1
0.604633,tcp,-,FIN,12,8,998,716,31.424022,254,252,12106.51758,8295.941406,3,2,54.966636,72.34843,2753.015752,111.532078,255,3652140215,2024389540,255,0.113453,0.075233,0.03822,83,90,0,0,4,1,2,2,1,3,0,0,0,2,3,0,Fuzzers,1
0.683727,tcp,-,FIN,12,10,1058,840,30.714012,254,252,11349.55859,8845.635742,3,2,57.542365,66.840781,3765.023559,111.810211,255,1944509121,3484303769,255,0.120189,0.08215,0.038039,88,84,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
0.799962,tcp,-,FIN,12,10,998,788,26.251247,254,252,9150.43457,7100.337402,3,2,72.723821,78.781891,4888.876828,130.552547,255,745279125,2381998857,255,0.10059,0.065478,0.035112,83,79,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
0.866264,tcp,-,FIN,12,10,1066,808,24.242033,254,252,9031.888672,6723.123535,3,2,76.859179,90.343219,5655.181731,123.649094,255,2244405816,3811124912,255,0.113095,0.053167,0.059928,89,81,0,0,3,1,2,1,1,3,0,0,0,1,3,0,Fuzzers,1
0.91289,tcp,-,FIN,14,8,1152,710,23.003866,254,252,9376.814453,5450.820801,3,2,69.007538,113.541711,3964.362677,163.091297,255,3442914286,3853059886,255,0.185926,0.118093,0.067833,82,89,0,0,3,1,9,1,1,3,0,0,0,1,3,0,Fuzzers,1
1e-05,udp,-,INT,2,0,2128,0,100000.0025,254,0,851200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1064,0,0,0,2,2,1,1,1,1,0,0,0,3,1,0,Fuzzers,1
1.259861,tcp,http,FIN,10,8,798,1096,13.493552,62,252,4565.583008,6089.560547,2,2,139.884333,165.680578,7411.521693,315.144187,255,3404772831,232415713,255,0.249324,0.100089,0.149235,80,137,1,145,5,1,1,1,1,4,0,0,1,2,4,0,Fuzzers,1
0.792978,tcp,-,FIN,10,8,534,354,21.438174,254,252,4852.59375,3127.451172,2,1,88.010889,101.262141,4633.405784,188.482422,255,942461060,665604036,255,0.180794,0.084136,0.096658,53,44,0,0,5,1,1,1,1,2,0,0,0,2,2,0,Fuzzers,1
1.036251,tcp,-,FIN,10,8,534,354,16.405293,254,252,3713.38623,2393.242676,2,1,109.328333,133.556422,6115.257404,248.453469,255,2428443409,1875517314,255,0.180588,0.101353,0.079235,53,44,0,0,6,1,1,1,1,4,0,0,0,2,5,0,Fuzzers,1
0.734301,tcp,-,FIN,10,8,534,354,23.15127,254,252,5240.35791,3377.361816,2,1,79.607333,91.341,5056.084851,126.991242,255,1884377194,3098910458,255,0.130836,0.094906,0.03593,53,44,0,0,6,1,2,1,1,4,0,0,0,3,5,0,Fuzzers,1
58.684093,ospf,-,INT,74,0,20128,0,1.243949,254,0,2706.832275,0.0,0,0,803.8915,0.0,895.507375,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
1.082178,tcp,-,FIN,10,8,534,354,15.709061,254,252,3555.792236,2291.674805,2,1,118.185333,144.824,6742.674766,265.020094,255,1083125016,2722390066,255,0.139397,0.068401,0.070996,53,44,0,0,6,1,1,1,1,3,0,0,0,3,3,0,Fuzzers,1
9e-06,udp,-,INT,2,0,992,0,111111.1072,254,0,440888864.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,496,0,0,0,6,2,3,3,1,6,0,0,0,3,6,0,Fuzzers,1
9e-06,udp,-,INT,2,0,1920,0,111111.1072,254,0,853333312.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,960,0,0,0,7,2,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
17.625374,sctp,-,CON,250,24,248562,1652,15.489033,254,60,112368.9063,718.963501,0,0,70.784617,169.608344,97.733031,196.928172,0,0,0,0,0.0,0.0,0.0,994,69,0,0,1,0,1,1,1,1,0,0,0,18,1,0,Fuzzers,1
6e-06,udp,-,INT,2,0,608,0,166666.6608,254,0,405333312.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,304,0,0,0,4,2,1,1,1,4,0,0,0,1,5,0,Fuzzers,1
3e-06,udp,-,INT,2,0,190,0,333333.3215,254,0,253333328.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,95,0,0,0,4,2,1,1,1,4,0,0,0,1,5,0,Fuzzers,1
4e-06,udp,-,INT,2,0,1542,0,250000.0006,254,0,1542000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,771,0,0,0,4,2,1,1,1,4,0,0,0,1,5,0,Fuzzers,1
8e-06,udp,-,INT,2,0,2048,0,125000.0003,254,0,1024000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1024,0,0,0,4,2,1,1,1,4,0,0,0,1,5,0,Fuzzers,1
1e-05,udp,-,INT,2,0,624,0,100000.0025,254,0,249600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,312,0,0,0,4,2,2,2,1,4,0,0,0,2,5,0,Fuzzers,1
3e-06,udp,-,INT,2,0,190,0,333333.3215,254,0,253333328.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,95,0,0,0,4,2,2,2,1,4,0,0,0,2,4,0,Fuzzers,1
0.775962,tcp,-,FIN,10,8,2516,354,21.908289,254,252,23351.6582,3196.032715,2,1,86.218,95.580289,5130.818217,167.312922,255,1920325839,2355328017,255,0.235589,0.091048,0.144541,252,44,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
1e-06,udp,-,INT,2,0,222,0,1000000.003,254,0,888000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,111,0,0,0,4,2,2,2,1,4,0,0,0,2,4,0,Fuzzers,1
4e-06,udp,-,INT,2,0,220,0,250000.0006,254,0,220000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,110,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
0.327481,tcp,-,FIN,10,6,756,268,45.804184,254,252,16636.08008,5472.073242,2,1,34.954333,54.440602,2018.170604,93.790437,255,1984682160,1532649543,255,0.123729,0.055274,0.068455,76,45,0,0,9,1,3,3,1,7,0,0,0,3,8,0,Fuzzers,1
8e-06,udp,-,INT,2,0,210,0,125000.0003,254,0,105000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,105,0,0,0,6,2,2,2,1,5,0,0,0,3,5,0,Fuzzers,1
0.543537,tcp,-,FIN,10,8,756,354,31.276618,254,252,10023.23633,4562.706543,2,1,57.685889,67.613859,3791.902154,120.306,255,3861555167,1603332928,255,0.115578,0.070231,0.045347,76,44,0,0,9,1,2,2,1,7,0,0,0,3,8,0,Fuzzers,1
8e-06,udp,-,INT,2,0,226,0,125000.0003,254,0,113000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,113,0,0,0,6,2,3,2,1,6,0,0,0,2,6,0,Fuzzers,1
1e-05,udp,-,INT,2,0,2128,0,100000.0025,254,0,851200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1064,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
0.451235,tcp,-,FIN,10,6,756,268,33.242103,254,252,12073.53125,3971.323242,2,1,47.045444,74.291602,2529.999837,118.360203,255,3670199525,3746122109,255,0.160483,0.079768,0.080715,76,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
0.661595,tcp,-,FIN,10,8,756,354,25.695479,254,252,8234.645508,3748.516846,2,1,67.591222,82.855141,4827.625574,114.674688,255,797963415,1724142680,255,0.123495,0.081606,0.041889,76,44,0,0,3,1,2,2,1,3,0,0,0,2,3,0,Fuzzers,1
8e-06,udp,-,INT,2,0,166,0,125000.0003,254,0,83000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,83,0,0,0,5,2,1,1,1,5,0,0,0,2,5,0,Fuzzers,1
0.423805,tcp,-,FIN,10,8,756,354,40.112788,254,252,12854.96875,5851.748047,2,1,46.302222,57.125715,3095.331824,119.225672,255,1345051485,3780970368,255,0.076169,0.023919,0.05225,76,44,0,0,2,1,2,2,1,2,0,0,0,2,2,0,Fuzzers,1
8e-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,2,2,1,4,0,0,0,12,4,0,Fuzzers,1
3e-06,udp,-,INT,2,0,104,0,333333.3215,254,0,138666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,2,2,1,4,0,0,0,12,4,0,Fuzzers,1
0.0,udp,-,INT,2,0,104,0,0.0,254,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,3,3,1,6,0,0,0,3,6,0,Fuzzers,1
2.618374,tcp,ftp,FIN,12,12,698,682,8.784077,254,252,1955.411987,1912.637329,3,4,238.034,225.060266,17303.03075,452.642063,255,2789406151,3913472140,255,0.151881,0.082832,0.069049,58,57,0,0,2,1,2,1,1,2,0,0,0,1,2,0,Fuzzers,1
1e-06,udp,-,INT,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,3,3,3,3,0,0,0,4,3,0,Fuzzers,1
0.818326,tcp,-,FIN,10,6,756,268,18.330103,254,252,6657.493652,2189.836426,2,1,90.741111,149.001,4997.365297,232.718672,255,2768517069,2819629986,255,0.153323,0.073313,0.08001,76,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,1,0,0,0,2,1,0,Fuzzers,1
0.299277,tcp,-,FIN,10,6,756,268,50.12079,254,252,18203.87109,5987.763672,2,1,33.142667,47.305398,1708.372132,78.868992,255,516082141,1607326080,255,0.114318,0.062741,0.051577,76,45,0,0,9,1,2,2,1,7,0,0,0,3,8,0,Fuzzers,1
8e-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,2,1,1,1,0,0,0,1,1,0,Fuzzers,1
0.507194,tcp,-,FIN,10,6,534,268,29.574483,254,252,7586.84082,3533.165039,1,0,9059.6808,15111.121,901688.5386,33607.64,255,918016830,3120398094,255,0.084614,0.028723,0.055891,53,45,0,0,5,1,2,3,2,3,0,0,0,3,4,0,Fuzzers,1
7e-06,udp,-,INT,2,0,1064,0,142857.1409,254,0,608000000.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,3,2,1,1,1,3,0,0,0,1,7,0,Fuzzers,1
5e-06,udp,-,INT,2,0,1064,0,200000.0051,254,0,851200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,4,2,1,1,1,3,0,0,0,1,7,0,Fuzzers,1
22.68646,udp,-,INT,4,0,418,0,0.132237,254,0,110.726837,0.0,0,0,7562.1535,0.0,10694.491,0.0,0,0,0,0,0.0,0.0,0.0,105,0,0,0,4,2,1,1,1,3,0,0,0,2,3,0,Fuzzers,1
1.042731,tcp,ftp,FIN,12,12,572,682,22.057462,254,252,4027.884277,4802.772461,4,3,6080.5355,6080.4575,656558.8483,19873.908,255,3045863181,3886464486,255,0.27317,0.118822,0.154348,48,57,0,0,4,1,2,2,2,4,0,0,0,2,4,0,Fuzzers,1
59.744881,ospf,-,REQ,68,0,18496,0,1.121435,254,0,2440.242432,0.0,0,0,899.487062,0.0,1010.908063,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
5e-06,udp,-,INT,2,0,1064,0,200000.0051,254,0,851200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,4,2,3,1,1,4,0,0,0,1,9,0,Fuzzers,1
1.082192,tcp,ftp,FIN,14,12,660,682,23.101262,254,252,4531.543457,4627.64502,3,4,83.245541,91.318,5022.548424,135.392844,255,2293870669,3754274804,255,0.166922,0.076939,0.089983,47,57,0,0,3,1,2,1,1,3,0,0,0,2,3,0,Fuzzers,1
1.479307,tcp,-,FIN,168,28,213111,1214,131.818475,254,252,1145633.75,6332.694824,81,1,8.737808,52.841891,1000.010193,75.187367,255,2034519151,544784860,255,0.113375,0.052573,0.060802,1269,43,0,0,12,1,1,1,1,2,0,0,0,4,2,0,Fuzzers,1
2.070405,tcp,-,FIN,172,30,217655,1300,97.082455,254,252,836126.25,4857.020508,83,1,12.173924,71.515891,1494.302402,107.974859,255,1589838822,619033865,255,0.142074,0.067954,0.07412,1265,43,0,0,9,1,1,1,1,2,0,0,0,3,2,0,Fuzzers,1
0.606569,tcp,-,FIN,10,6,756,268,24.729256,254,252,8981.666016,2954.321777,2,1,61.123556,97.341,3168.719535,147.700328,255,2495775076,3931470955,255,0.167398,0.119863,0.047535,76,45,0,0,4,1,2,2,1,4,0,0,0,2,4,0,Fuzzers,1
0.64367,tcp,-,FIN,10,8,756,354,26.411048,254,252,8463.963867,3852.905762,2,1,68.360889,84.669141,4492.672795,119.316227,255,878379714,1561336800,255,0.104035,0.050978,0.053057,76,44,0,0,4,1,2,2,1,4,0,0,0,2,4,0,Fuzzers,1
0.948795,tcp,-,FIN,10,6,756,268,15.809526,254,252,5742.02002,1888.711426,2,1,102.010444,176.644797,5900.672393,290.478281,255,2352951530,954154298,255,0.171302,0.065566,0.105736,76,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
1e-06,udp,-,INT,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
0.627565,tcp,-,FIN,12,10,1008,782,33.462668,254,252,11778.85938,8974.369141,3,2,55.782363,63.807777,3852.231922,106.384609,255,4055944248,2826014396,255,0.108455,0.053286,0.055169,84,78,0,0,4,1,2,2,1,4,0,0,0,2,4,0,Fuzzers,1
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,2,2,1,5,0,0,0,2,5,0,Fuzzers,1
6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,5,2,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
0.787054,tcp,-,FIN,14,6,7858,268,24.140656,254,252,74170.25781,2276.844971,4,1,55.214618,144.297594,3453.989898,216.870297,255,1478419652,3470928260,255,0.194011,0.065557,0.128454,561,45,0,0,8,1,1,1,1,4,0,0,0,2,3,0,Fuzzers,1
1.214463,tcp,-,FIN,10,8,2516,354,13.997956,254,252,14920.17481,2042.05481,2,1,131.184333,154.309,7670.475884,221.689297,255,330402269,774154708,255,0.273631,0.134299,0.139332,252,44,0,0,7,1,1,1,1,4,0,0,0,1,3,0,Fuzzers,1
0.96605,tcp,-,FIN,10,8,2516,354,17.597432,254,252,18756.79297,2567.154785,2,1,107.228889,124.832859,6167.769512,221.885281,255,3181430379,3311984758,255,0.158303,0.092213,0.06609,252,44,0,0,5,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
0.946291,tcp,-,FIN,10,6,534,268,15.85136,254,252,4066.402344,1893.709229,2,1,102.092667,171.989406,5597.182221,289.720594,255,1001059075,4035278424,255,0.167056,0.086335,0.080721,53,45,0,0,6,1,1,1,1,3,0,0,0,4,3,0,Fuzzers,1
0.577641,tcp,-,FIN,10,6,2516,268,25.967685,254,252,31368.96484,3102.272705,2,1,64.072778,98.926,3084.718286,148.052672,255,1136096243,3809826883,255,0.135007,0.083007,0.052,252,45,0,0,7,1,1,1,1,5,0,0,0,3,5,0,Fuzzers,1
0.197986,tcp,-,FIN,10,6,652,268,75.76293,254,252,23718.84766,9051.144531,2,1,20.205222,33.603602,1001.314225,47.629953,255,2811713854,3876021316,255,0.050056,0.029962,0.020094,65,45,0,0,12,1,3,3,1,12,0,0,0,3,12,0,Fuzzers,1
4e-06,sctp,-,INT,2,0,640,0,250000.0006,254,0,640000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,320,0,0,0,1,2,2,1,1,1,0,0,0,3,1,0,Fuzzers,1
8e-06,udp,-,INT,2,0,184,0,125000.0003,254,0,92000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,92,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,Fuzzers,1
0.680096,tcp,-,FIN,10,8,2516,354,24.996472,254,252,26643.29883,3646.544189,2,1,73.161,88.870289,4519.916307,141.275109,255,3184202005,3303166524,255,0.141621,0.057996,0.083625,252,44,0,0,5,1,1,1,1,3,0,0,0,2,3,0,Fuzzers,1
0.311507,tcp,-,FIN,10,6,618,268,48.153013,254,252,14304.65527,5752.680176,2,1,32.561444,49.803801,1736.09657,77.616391,255,276973648,162467579,255,0.082434,0.062484,0.01995,62,45,0,0,10,1,2,2,1,10,0,0,0,2,10,0,Fuzzers,1
1.116145,tcp,-,FIN,10,8,534,354,15.230996,254,252,3447.580811,2221.933594,2,1,119.972889,144.813422,6802.618479,224.808922,255,1092847773,2759559382,255,0.186795,0.102442,0.084353,53,44,0,0,6,1,1,1,1,4,0,0,0,2,5,0,Fuzzers,1
0.495896,tcp,-,FIN,10,6,542,268,30.248277,254,252,7872.618164,3613.660889,2,1,53.303889,88.054602,2819.965144,146.927687,255,4040864451,597301190,255,0.101017,0.05562,0.045397,54,45,0,0,10,1,2,2,1,10,0,0,0,2,10,0,Fuzzers,1
9e-06,ddx,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
0.614854,tcp,-,FIN,10,8,684,354,27.648841,254,252,8014.911133,4033.478027,2,1,64.852778,75.794711,4329.308274,111.417961,255,1023462929,2019971148,255,0.110359,0.084282,0.026077,68,44,0,0,8,1,2,2,2,8,0,0,0,2,8,0,Fuzzers,1
0.460413,tcp,-,FIN,10,6,574,268,32.579444,254,252,8983.239258,3892.157715,2,1,51.056667,75.489398,2542.57947,109.634563,255,2124787384,49896810,255,0.165997,0.08296,0.083037,57,45,0,0,11,1,4,2,1,11,0,0,0,4,11,0,Fuzzers,1
0.729098,tcp,-,FIN,10,6,534,268,20.573365,254,252,5277.753906,2457.831299,2,1,80.898556,123.063,4297.388381,210.702906,255,3236934674,983062470,255,0.20483,0.113778,0.091052,53,45,0,0,6,1,1,1,1,3,0,0,0,3,3,0,Fuzzers,1
0.542448,tcp,-,FIN,10,6,602,268,27.652421,254,252,7993.393066,3303.54248,2,1,60.160778,93.044797,2889.107076,134.130953,255,1605970741,1101212366,255,0.126982,0.077223,0.049759,60,45,0,0,15,1,3,1,1,14,0,0,0,4,14,0,Fuzzers,1
0.816704,tcp,-,FIN,10,8,2516,354,20.815376,254,252,22186.74219,3036.595947,2,1,86.595444,100.613711,4851.742229,176.153156,255,3004919122,2420191566,255,0.156875,0.112396,0.044479,252,44,0,0,6,1,1,1,1,3,0,0,0,2,3,0,Fuzzers,1
0.787657,tcp,-,FIN,10,6,2516,268,19.043822,254,252,23004.9375,2275.101807,2,1,87.517444,140.438594,4331.683002,222.623734,255,3782615380,1971836089,255,0.149801,0.084761,0.06504,252,45,0,0,7,1,1,1,1,3,0,0,0,4,3,0,Fuzzers,1
6e-06,udp,-,INT,2,0,234,0,166666.6608,254,0,156000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,117,0,0,0,5,2,1,1,1,5,0,0,0,1,5,0,Fuzzers,1
5e-06,udp,-,INT,2,0,2898,0,200000.0051,254,0,2318400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1449,0,0,0,12,2,3,1,1,12,0,0,0,3,12,0,Fuzzers,1
0.67165,tcp,-,FIN,10,8,632,354,25.310802,254,252,6777.339355,3692.399414,2,1,74.535778,86.370711,4207.868094,147.911594,255,3599893126,2785922349,255,0.138837,0.067052,0.071785,63,44,0,0,12,1,4,4,4,12,0,0,0,4,12,0,Fuzzers,1
1e-05,udp,-,INT,2,0,2962,0,100000.0025,254,0,1184800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1481,0,0,0,15,2,3,1,1,15,0,0,0,3,15,0,Fuzzers,1
0.497039,tcp,-,FIN,14,10,774,556,46.274036,254,252,11572.5332,8063.753906,4,3,36.306309,48.983109,1866.075286,59.284945,255,3157003630,2290211038,255,0.084071,0.056186,0.027885,55,56,0,0,3,1,2,2,1,3,0,0,0,2,3,0,Fuzzers,1
0.760827,tcp,-,FIN,14,10,774,556,30.230262,254,252,7560.194336,5267.95166,4,3,63.402249,79.385445,3124.960852,102.731313,255,1978358846,2955514532,255,0.089847,0.045603,0.044244,55,56,0,0,3,1,1,1,1,3,0,0,0,10,3,0,Fuzzers,1
1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,1,2,10,1,1,1,0,0,0,1,1,0,Fuzzers,1
3e-06,udp,-,INT,2,0,78,0,333333.3215,254,0,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,11,2,2,1,1,11,0,0,0,2,11,0,Fuzzers,1
1e-05,udp,-,INT,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
3e-06,udp,-,INT,2,0,78,0,333333.3215,254,0,104000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,11,2,6,2,1,11,0,0,0,6,11,0,Fuzzers,1
0.508663,tcp,-,FIN,10,6,756,268,29.489072,254,252,10710.43066,3522.961182,2,1,56.518111,95.501,3484.739997,165.629063,255,2779223869,2443986535,255,0.097507,0.030448,0.067059,76,45,0,0,7,1,2,2,1,7,0,0,0,2,7,0,Fuzzers,1
0.503983,tcp,-,FIN,10,6,618,268,29.762907,254,252,8841.567383,3555.675293,1,0,10367.425,17281.518,1032081.011,38450.888,255,1551055571,1842224136,255,0.143485,0.073859,0.069626,62,45,0,0,15,1,3,4,2,10,0,0,0,5,10,0,Fuzzers,1
0.605917,tcp,-,FIN,14,10,774,556,37.958996,254,252,9493.049805,6614.767578,4,3,48.552667,62.039332,2421.286382,83.958672,255,3959636708,3768339722,255,0.109607,0.04756,0.062047,55,56,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
0.875831,tcp,-,FIN,14,10,774,556,26.260774,254,252,6567.477051,4576.225098,4,3,67.371613,89.278445,3408.943668,129.477578,255,1027813519,2991333529,255,0.122281,0.064223,0.058058,55,56,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
1e-06,udp,-,INT,2,0,78,0,1000000.003,254,0,312000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,6,2,2,1,1,6,0,0,0,3,10,0,Fuzzers,1
0.865465,tcp,-,FIN,14,12,774,642,28.886206,254,252,6646.138184,5444.472168,4,3,66.574228,71.187094,4139.537425,105.711234,255,1077219582,3958897719,255,0.12428,0.059424,0.064856,55,54,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
1.111721,tcp,-,FIN,84,16,101824,698,89.051117,254,252,724008.9375,4713.412598,39,1,13.394229,70.169602,1405.524346,83.305367,255,3745112221,2503906742,255,0.13058,0.05857,0.07201,1212,44,0,0,9,1,2,2,1,4,0,0,0,2,6,0,Fuzzers,1
3e-06,crtp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,2,5,0,Fuzzers,1
1e-05,udp,-,INT,2,0,78,0,100000.0025,254,0,31200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,9,2,3,1,1,6,0,0,0,3,9,0,Fuzzers,1
